914,1763403335.279693
915,1763403335.3464053
916,1763403335.3797612
917,1763403335.4464736
918,1763403335.5131857
919,1763403335.546542
920,1763403335.613254
921,1763403335.6799662
922,1763403335.7466784
923,1763403335.8133907
924,1763403335.8133907
925,1763403335.8801026
926,1763403335.9801707
927,1763403336.0468829
928,1763403336.0802388
929,1763403336.0802388
930,1763403336.2136629
931,1763403336.247024
932,1763403336.3137472
933,1763403336.3471084
934,1763403336.4138312
935,1763403336.4805543
936,1763403336.5472777
937,1763403336.5806391
938,1763403336.6473622
939,1763403336.7140856
940,1763403336.7474475
941,1763403336.8141708
942,1763403336.8808944
943,1763403336.9476182
944,1763403336.98098
945,1763403337.0477037
946,1763403337.1144278
947,1763403337.1477897
948,1763403337.214514
949,1763403337.2478774
950,1763403337.314605
951,1763403337.3813326
952,1763403337.44806
953,1763403337.514788
954,1763403337.548152
955,1763403337.6148798
956,1763403337.6816082
957,1763403337.7149723
958,1763403337.7483363
959,1763403337.7817006
960,1763403337.815065
961,1763403337.8484292
962,1763403337.915158
963,1763403337.9818866
964,1763403338.0486157
965,1763403338.0819802
966,1763403338.1487095
967,1763403338.2154386
968,1763403338.2821462
969,1763403338.348854
970,1763403338.3822079
971,1763403338.448915
972,1763403338.5156224
973,1763403338.5823295
974,1763403338.615683
975,1763403338.6823902
976,1763403338.7490969
977,1763403338.8158038
978,1763403338.8825104
979,1763403338.9492168
980,1763403338.9825702
981,1763403339.0492764
982,1763403339.1159828
983,1763403339.1493356
984,1763403339.216042
985,1763403339.3494582
986,1763403339.4161663
987,1763403339.482874
988,1763403339.5162277
989,1763403339.5829356
990,1763403339.6496432
991,1763403339.7163506
992,1763403339.7497044
993,1763403339.8164117
994,1763403339.8831189
995,1763403339.949826
996,1763403340.016533
997,1763403340.0832398
998,1763403340.1165934
999,1763403340.1499465
1000,1763403340.1832998
1001,1763403340.2166533
1002,1763403340.2500072
1003,1763403340.3167148
1004,1763403340.3500686
1005,1763403340.4167762
1006,1763403340.4834836
1007,1763403340.5168371
1008,1763403340.5835445
1009,1763403340.616898
1010,1763403340.683605
1011,1763403340.750312
1012,1763403340.7836652
1013,1763403340.850372
1014,1763403340.917079
1015,1763403340.9837854
1016,1763403341.0171385
1017,1763403341.0838447
1018,1763403341.117198
1019,1763403341.1839042
1020,1763403341.2172573
1021,1763403341.2839653
1022,1763403341.3506734
1023,1763403341.4173813
1024,1763403341.450735
1025,1763403341.517443
1026,1763403341.5507967
1027,1763403341.6175044
1028,1763403341.6508582
1029,1763403341.7175655
1030,1763403341.7842727
1031,1763403341.8176262
1032,1763403341.8843336
1033,1763403341.9510405
1034,1763403342.0177474
1035,1763403342.0177474
1036,1763403342.1178074
1037,1763403342.184514
1038,1763403342.2512214
1039,1763403342.3179295
1040,1763403342.3512833
1041,1763403342.417991
1042,1763403342.4513447
1043,1763403342.5180526
1044,1763403342.5847597
1045,1763403342.6514673
1046,1763403342.7181742
1047,1763403342.7515278
1048,1763403342.8182352
1049,1763403342.8515885
1050,1763403342.9182954
1051,1763403342.9516487
1052,1763403343.0183554
1053,1763403343.085062
1054,1763403343.1184154
1055,1763403343.1851215
1056,1763403343.2518291
1057,1763403343.2851834
1058,1763403343.3518915
1059,1763403343.3852458
1060,1763403343.4185998
1061,1763403343.485308
1062,1763403343.5186622
1063,1763403343.552016
1064,1763403343.6187239
1065,1763403343.685432
1066,1763403343.7521396
1067,1763403343.7854934
1068,1763403343.8522012
1069,1763403343.885555
1070,1763403343.9522624
1071,1763403344.0189698
1072,1763403344.0523236
1073,1763403344.1190307
1074,1763403344.1857378
1075,1763403344.2190914
1076,1763403344.2858086
1077,1763403344.3191674
1078,1763403344.3191674
1079,1763403344.4526026
1080,1763403344.4859614
1081,1763403344.5526793
1082,1763403344.6193972
1083,1763403344.6527562
1084,1763403344.7194743
1085,1763403344.7528336
1086,1763403344.8195517
1087,1763403344.8862703
1088,1763403344.952989
1089,1763403344.9863484
1090,1763403345.0530672
1091,1763403345.119786
1092,1763403345.186505
1093,1763403345.25322
1094,1763403345.3199306
1095,1763403345.3866413
1096,1763403345.4199965
1097,1763403345.486707
1098,1763403345.5534174
1099,1763403345.620128
1100,1763403345.6868382
1101,1763403345.7201934
1102,1763403345.7869034
1103,1763403345.8536136
1104,1763403345.8869686
1105,1763403345.9536786
1106,1763403346.0203886
1107,1763403346.0870986
1108,1763403346.1204534
1109,1763403346.1871634
1110,1763403346.2538743
1111,1763403346.3205862
1112,1763403346.3539422
1113,1763403346.420654
1114,1763403346.487366
1115,1763403346.520722
1116,1763403346.5540776
1117,1763403346.6207895
1118,1763403346.6541452
