timestamp,frame,raw_pred,smooth_pred,prob_NoAct,prob_Loose,prob_UniL,prob_UniR,prob_TAsyL,prob_TAsyR,prob_TSym,R_err_mean,L_err_mean,R_trans_vel,L_trans_vel,rel_pos_rate_norm,R_joint_mean,L_joint_mean,R_err_raw_0,R_err_raw_1,R_err_raw_2,R_err_raw_3,R_err_raw_4,R_err_raw_5,R_err_raw_6,R_err_raw_7,R_err_raw_8,R_err_raw_9,R_err_raw_10,R_err_raw_11,L_err_raw_0,L_err_raw_1,L_err_raw_2,L_err_raw_3,L_err_raw_4,L_err_raw_5,L_err_raw_6,L_err_raw_7,L_err_raw_8,L_err_raw_9,L_err_raw_10,L_err_raw_11
1771552183.071,3,0,0,0.9934,0.0015,0.0001,0.0003,0.0002,0.0002,0.0045,0.081942,0.081942,0.000000,0.000000,0.000000,0.000000,-0.001745,0.943161,0.000000,0.040143,0.000000,-0.083775,-0.006981,0.000000,0.000000,-0.089012,-0.003491,0.001745,-0.001745,0.976324,0.003491,0.001745,0.000000,-0.097737,-0.005236,0.000000,0.000000,-0.104720,-0.005236
1771552183.171,6,0,0,0.9934,0.0015,0.0001,0.0003,0.0002,0.0002,0.0045,0.082233,0.081797,0.000000,0.000000,0.000000,0.000000,-0.001745,0.944906,0.000000,0.041888,0.000000,-0.083775,-0.005236,0.000000,0.000000,-0.089012,-0.003491,0.001745,-0.001745,0.976324,0.001745,0.001745,0.000000,-0.097737,-0.005236,0.000000,0.000000,-0.104720,-0.005236
1771552183.271,9,0,0,0.9934,0.0015,0.0001,0.0003,0.0002,0.0002,0.0044,0.082233,0.081797,0.000000,0.000000,0.000000,0.000000,-0.001745,0.944906,0.000000,0.041888,0.000000,-0.083775,-0.006981,0.000000,0.000000,-0.089012,-0.003491,0.001745,-0.001745,0.976324,0.001745,0.001745,0.000000,-0.097737,-0.006981,0.000000,0.000000,-0.104720,-0.003491
1771552183.372,12,0,0,0.9934,0.0015,0.0001,0.0003,0.0002,0.0002,0.0044,0.082233,0.081797,0.000000,0.000000,0.000000,0.000000,-0.001745,0.944906,0.000000,0.041888,0.000000,-0.083775,-0.005236,0.000000,0.000000,-0.089012,-0.003491,0.001745,-0.001745,0.976324,0.001745,0.001745,0.000000,-0.097737,-0.005236,0.000000,0.000000,-0.104720,-0.003491
1771552183.472,15,0,0,0.9934,0.0015,0.0001,0.0003,0.0002,0.0002,0.0044,0.082087,0.081797,0.000000,0.000000,0.000000,0.000000,-0.001745,0.944906,0.000000,0.040143,0.000000,-0.083775,-0.006981,0.000000,0.000000,-0.089012,-0.003491,0.001745,-0.001745,0.976324,0.001745,0.001745,0.000000,-0.097737,-0.005236,0.000000,0.000000,-0.104720,-0.003491
1771552183.572,18,0,0,0.9934,0.0015,0.0001,0.0003,0.0002,0.0002,0.0044,0.082233,0.081797,0.000000,0.000000,0.000000,0.000000,-0.001745,0.944906,0.000000,0.041888,0.000000,-0.083775,-0.005236,0.000000,0.000000,-0.089012,-0.003491,0.001745,-0.001745,0.976324,0.001745,0.001745,0.000000,-0.097737,-0.006981,0.000000,0.000000,-0.104720,-0.005236
1771552183.672,21,0,0,0.9934,0.0015,0.0001,0.0003,0.0002,0.0002,0.0044,0.082233,0.081797,0.000000,0.000000,0.000000,0.000000,-0.001745,0.944906,0.000000,0.041888,0.000000,-0.083775,-0.006981,0.000000,0.000000,-0.089012,-0.003491,0.001745,-0.001745,0.976324,0.001745,0.001745,0.000000,-0.097737,-0.006981,0.000000,0.000000,-0.104720,-0.003491
1771552183.772,24,0,0,0.9934,0.0015,0.0001,0.0003,0.0002,0.0002,0.0044,0.082087,0.081797,0.000000,0.000000,0.000000,0.000000,-0.001745,0.943161,0.000000,0.041888,0.000000,-0.083775,-0.005236,0.000000,0.000000,-0.089012,-0.003491,0.001745,-0.001745,0.976324,0.001745,0.001745,0.000000,-0.097737,-0.005236,0.000000,0.000000,-0.104720,-0.003491
1771552183.873,27,0,0,0.9934,0.0015,0.0001,0.0003,0.0002,0.0002,0.0044,0.082233,0.081797,0.000000,0.000000,0.000000,0.000000,-0.001745,0.944906,0.000000,0.041888,0.000000,-0.083775,-0.006981,0.000000,0.000000,-0.089012,-0.003491,0.001745,-0.001745,0.976324,0.001745,0.001745,0.000000,-0.097737,-0.006981,0.000000,0.000000,-0.104720,-0.003491
1771552183.973,30,0,0,0.9933,0.0015,0.0001,0.0003,0.0002,0.0002,0.0045,0.082233,0.081797,0.000000,0.000000,0.000000,0.000000,-0.001745,0.944906,0.000000,0.041888,0.000000,-0.083775,-0.005236,0.000000,0.000000,-0.089012,-0.003491,0.001745,-0.001745,0.976324,0.001745,0.001745,0.000000,-0.097737,-0.005236,0.000000,0.000000,-0.104720,-0.003491
