timestamp,frame,raw_pred,smooth_pred,prob_NoAct,prob_Loose,prob_UniL,prob_UniR,prob_TAsyL,prob_TAsyR,prob_TSym,R_err_mean,L_err_mean,R_trans_vel,L_trans_vel,rel_pos_rate_norm,R_joint_mean,L_joint_mean,R_err_raw_0,R_err_raw_1,R_err_raw_2,R_err_raw_3,R_err_raw_4,R_err_raw_5,R_err_raw_6,R_err_raw_7,R_err_raw_8,R_err_raw_9,R_err_raw_10,R_err_raw_11,L_err_raw_0,L_err_raw_1,L_err_raw_2,L_err_raw_3,L_err_raw_4,L_err_raw_5,L_err_raw_6,L_err_raw_7,L_err_raw_8,L_err_raw_9,L_err_raw_10,L_err_raw_11
1771717763.669,3,0,0,0.9986,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.004409,0.000291,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010256,0.042463,0.010445,0.000000,-0.091669,-0.001125,-0.001719,0.000000,-0.106012,-0.002053,0.000000,0.000000,-0.010255,-0.002916,0.001718,0.000000,-0.100395,-0.023814,0.001772,0.000000,-0.102522,-0.082338
1771717763.770,6,0,0,0.9986,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.004264,0.000291,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010256,0.040718,0.010445,0.000000,-0.091669,-0.001125,-0.001719,0.000000,-0.106012,-0.002053,0.000000,0.000000,-0.010255,-0.002916,0.001718,0.000000,-0.100395,-0.023814,0.001772,0.000000,-0.100776,-0.082338
1771717763.872,9,0,0,0.9986,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.004264,0.000289,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010256,0.040718,0.010445,0.000000,-0.091669,-0.001125,-0.001719,0.000000,-0.106012,-0.002053,0.000000,0.000000,-0.010255,-0.002916,0.001718,0.000000,-0.100395,-0.023814,-0.001718,0.001745,-0.102522,-0.082338
1771717763.970,12,0,0,0.9986,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.004118,0.000143,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010256,0.040718,0.008700,0.000000,-0.091669,-0.001125,-0.001719,0.000000,-0.106012,-0.002053,0.000000,0.000000,-0.010255,-0.002916,0.001718,0.000000,-0.100395,-0.023814,-0.001718,0.000000,-0.102522,-0.082338
1771717764.070,15,0,0,0.9986,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.004264,0.000143,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010256,0.042463,0.008700,0.000000,-0.091669,-0.001125,-0.001719,0.000000,-0.106012,-0.002053,0.000000,0.000000,-0.010255,-0.002916,0.001718,0.000000,-0.100395,-0.023814,-0.005209,0.000000,-0.102522,-0.082338
1771717764.171,18,0,0,0.9986,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.004118,0.000143,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010256,0.040718,0.008700,0.000000,-0.089923,-0.001125,-0.001719,0.000000,-0.106012,-0.002053,0.000000,0.000000,-0.010255,-0.002916,0.001718,0.000000,-0.100395,-0.023814,-0.006954,0.000000,-0.100776,-0.082338
1771717764.271,21,0,0,0.9986,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.003973,0.000143,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010256,0.040718,0.006954,0.000000,-0.089923,-0.001125,-0.001719,0.000000,-0.106012,-0.002053,0.000000,0.000000,-0.010255,-0.002916,0.001718,0.000000,-0.100395,-0.023814,-0.005209,0.000000,-0.102522,-0.082338
1771717764.371,24,0,0,0.9986,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.004118,0.000143,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010256,0.040718,0.008700,0.000000,-0.089923,-0.001125,-0.001719,0.000000,-0.106012,-0.002053,0.000000,0.000000,-0.010255,-0.002916,0.001718,0.000000,-0.100395,-0.023814,-0.003464,0.000000,-0.100776,-0.082338
1771717764.474,27,0,0,0.9986,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.004118,0.000145,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010256,0.040718,0.008700,0.000000,-0.089923,-0.001125,-0.001719,0.000000,-0.104267,-0.002053,0.000000,0.000000,-0.010255,-0.002916,0.001718,0.000000,-0.100395,-0.023814,0.000027,0.000000,-0.102522,-0.082338
1771717764.576,30,0,0,0.9986,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.004264,0.000291,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010256,0.042463,0.008700,0.000000,-0.089923,-0.001125,-0.001719,0.000000,-0.106012,-0.002053,0.000000,0.000000,-0.010255,-0.002916,0.001718,0.000000,-0.100395,-0.023814,0.001772,0.000000,-0.100776,-0.082338
