timestamp,frame,raw_pred,smooth_pred,prob_NoAct,prob_Loose,prob_UniL,prob_UniR,prob_TAsyL,prob_TAsyR,prob_TSym,R_err_mean,L_err_mean,R_trans_vel,L_trans_vel,rel_pos_rate_norm,R_joint_mean,L_joint_mean,R_err_raw_0,R_err_raw_1,R_err_raw_2,R_err_raw_3,R_err_raw_4,R_err_raw_5,R_err_raw_6,R_err_raw_7,R_err_raw_8,R_err_raw_9,R_err_raw_10,R_err_raw_11,L_err_raw_0,L_err_raw_1,L_err_raw_2,L_err_raw_3,L_err_raw_4,L_err_raw_5,L_err_raw_6,L_err_raw_7,L_err_raw_8,L_err_raw_9,L_err_raw_10,L_err_raw_11
1771195183.317,33,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403317,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195183.417,36,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403026,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195183.517,39,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403317,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195183.618,42,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403462,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195183.719,45,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403317,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.003491,0.000000,0.000000,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,-0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195183.819,48,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403317,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.001745,0.001745,0.000000,0.000000,0.000000,-0.003491,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195183.919,51,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403171,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,-0.001745,0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,-0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195184.019,54,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000727,0.000000,0.000000,0.000000,0.000000,0.402880,0.396044,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001745,0.000000,0.000000
1771195184.119,57,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403171,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,-0.001745,0.000000,0.000000
1771195184.219,60,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403462,0.396044,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.001745,-0.005236,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,-0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.000000
1771195184.320,63,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403462,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,-0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195184.420,66,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403171,0.396044,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,-0.001745,0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,-0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.000000
1771195184.521,69,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000727,0.000145,0.000000,0.000000,0.000000,0.402880,0.396190,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.003491,0.001745,0.000000,0.000000,0.000000,-0.003491,0.000000,0.001745,-0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.000000
1771195184.621,72,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403462,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,-0.001745,0.000000,0.000000
1771195184.723,75,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000291,0.000000,0.000000,0.000000,0.403317,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.001745,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.000000
1771195184.822,78,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000291,0.000000,0.000000,0.000000,0.403462,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.003491,0.001745,0.000000,-0.001745,0.000000,-0.001745,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195184.922,81,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000436,0.000000,0.000000,0.000000,0.403317,0.395463,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.003491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195185.023,84,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000436,0.000000,0.000000,0.000000,0.403026,0.395463,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.003491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195185.123,87,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000873,0.000000,0.000000,0.000000,0.403317,0.395026,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.001745,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.005236,0.000000,0.000000,0.000000,0.003491,0.000000,0.000000
1771195185.223,90,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000727,0.000000,0.000000,0.000000,0.403462,0.395172,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.003491,0.001745,0.000000,0.000000,0.001745,0.000000,0.000000
1771195185.324,93,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000291,0.000000,0.000000,0.000000,0.403171,0.395608,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195185.424,96,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000291,0.000000,0.000000,0.000000,0.403026,0.395608,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195185.527,99,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403171,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,-0.001745,0.000000,0.003491,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,-0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195185.627,102,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403317,0.396044,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.001745,-0.003491,0.001745,0.000000,-0.001745,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,-0.001745,0.000000,0.000000
1771195185.728,105,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403462,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,-0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195185.828,108,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000291,0.000000,0.000000,0.000000,0.403026,0.395608,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.000000
1771195185.928,111,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000727,0.000436,0.000000,0.000000,0.000000,0.403026,0.395608,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,-0.001745,0.003491,0.001745,0.000000,0.000000,0.000000,-0.003491,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.001745,0.000000,0.000000
1771195186.028,114,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000436,0.000000,0.000000,0.000000,0.403171,0.395463,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,0.001745,0.000000,0.000000
1771195186.129,117,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000291,0.000000,0.000000,0.000000,0.403317,0.395608,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.001745,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195186.229,120,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403607,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.005236,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,-0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195186.330,123,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403317,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.003491,0.000000,-0.001745,-0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,-0.001745,0.000000,0.000000
1771195186.429,126,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000727,0.000145,0.000000,0.000000,0.000000,0.402880,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,-0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195186.532,129,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403171,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195186.630,132,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000436,0.000000,0.000000,0.000000,0.403317,0.395463,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.001745,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000
1771195186.730,135,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000291,0.000000,0.000000,0.000000,0.403462,0.395608,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195186.831,138,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403171,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,-0.001745,0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195186.931,141,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403026,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.001745,0.001745,0.000000,-0.001745,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195187.031,144,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403317,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,-0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195187.131,147,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403317,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.001745,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195187.232,150,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000291,0.000000,0.000000,0.000000,0.403462,0.395608,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195187.332,153,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000291,0.000000,0.000000,0.000000,0.403171,0.395608,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.001745,-0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195187.432,156,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403026,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195187.534,159,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403171,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195187.633,162,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403462,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.001745,-0.005236,0.001745,0.000000,0.000000,0.000000,-0.001745,-0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195187.733,165,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403462,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195187.834,168,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403171,0.395899,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,-0.001745,0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,-0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195187.934,171,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403026,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195188.034,174,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000291,0.000000,0.000000,0.000000,0.403171,0.395608,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195188.134,177,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000145,0.000000,0.000000,0.000000,0.403317,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.001745,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195188.235,180,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000145,0.000000,0.000000,0.000000,0.403462,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195188.335,183,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000582,0.000000,0.000000,0.000000,0.403317,0.395317,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,-0.001745,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.003491,0.000000,0.000000,0.000000,0.001745,0.000000,0.000000
1771195188.436,186,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000727,0.000436,0.000000,0.000000,0.000000,0.403026,0.395608,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,-0.001745,0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.003491,0.000000,0.000000,-0.001745,0.000000,0.000000,0.000000
1771195188.536,189,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000436,0.000291,0.000000,0.000000,0.000000,0.403171,0.395608,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.000000,0.000000,0.001745,0.000000,0.000000,0.000000,-0.001745,0.000000,0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1771195188.636,192,1,1,0.0001,0.9985,0.0001,0.0013,0.0000,0.0000,0.0000,0.000582,0.000291,0.000000,0.000000,0.000000,0.403317,0.395753,0.000000,0.000000,0.000000,0.000000,0.001745,0.000000,0.001745,0.000000,0.001745,-0.003491,0.001745,0.000000,0.000000,0.000000,-0.001745,-0.001745,0.001745,0.001745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
