0.00000674732336847228,0,0,0.0006905339541845024,0,0,0,0
0.00000674732336847228,0,0,0.0006905339541845024,0,0,0,0
0.00000674732336847228,0,0,0.0006905339541845024,0,0,0,0
0.00000674732336847228,0,0,0.0006905339541845024,0,0,0,0
0.00000674732336847228,0,0,0.0006905339541845024,0,0,0,0
0.00000674732336847228,0,0,0.0006905339541845024,0,0,0,0
0.00000674732336847228,0,0,0.0006905339541845024,0,0,0,0
0.00000674732336847228,0,0,0.0006905339541845024,0,0,0,0
0.00000674732336847228,0,0,0.0006905339541845024,0,0,0,0
0.00000674732336847228,0,0,0.0006905339541845024,0,0,0,0
0.00000674732336847228,0,0,0.0006905339541845024,0,0,0,0
0.000004466074642550666,-0.000002281248725921614,0,0.0006905339541845024,0.000009210781172441784,0,0,0
0.000004683910901803756,2.1783625925309025e-7,0,0.0006905339541845024,0.0000016106055227282923,0,0,0
0.000006157551979413256,0.0000014736410776095,0,0.0006905339541845024,0.000004587514467857545,0,0,0
0.0000030460962534561986,-0.0000031114557259570574,0,0.0006905339541845024,0.000004105656898900634,0,0,0
0.0000043757322600868065,0.0000013296360066306079,0,0.0006905339541845024,0.000005703861006622901,0,0,0
0.000002605064992167172,-0.0000017706672679196345,0,0.0006905339541845024,0.000005220135335548548,0,0,0
0.000004556688054435654,0.0000019516230622684816,0,0.0006905339541845024,0.000003144047923342441,0,0,0
0.000007235231350932736,0.0000026785432964970823,0,0.0006905339541845024,0.000004846098818234168,0,0,0
0.0000033558580980752595,-0.0000038793732528574765,0,0.0006905339541845024,0.000006408592071238672,0,0,0
0.000004354762495495379,9.989043974201195e-7,0,0.0006905339541845024,0.0000013503650961865787,0.0009765625,0,0
0.000004620952040568227,2.66189545072848e-7,0,0.0006905339541845024,0.0000035079992812825367,0.0006905339541845024,0,0
0.000003982474936492508,-6.384771040757187e-7,0,0.0006905339541845024,0.0000027183925794815877,0,0,0
0.000003875764832628192,-1.067101038643159e-7,0,0.0006905339541845024,0.0000040871850615076255,0,0,0
0.0000031205127015709877,-7.552521310572047e-7,0,0.0006905339541845024,0.000004491817890084349,0,0,0
0.000005458831765281502,0.0000023383190637105145,0,0.0006905339541845024,0.00000327666543853411,0,0,0
0.0000035021296298509696,-0.0000019567021354305325,0,0.0006905339541845024,0.000005903052624489646,0,0,0
0.0000035021296298509696,0,0,0.0006905339541845024,0,0,0,0
0,-0.0000035021296298509696,0.000004843520855501993,0.0006905339541845024,0.000005522304036276182,0,0,0
0,0,0.000006375112661771709,0,0.000006375112661771709,0,0,0
0.000007225166882562917,0.000007225166882562917,0.0000025818412723310757,0,0.000004699899363913573,0,0,0
0.000007225166882562917,0,0,0.0006905339541845024,0,0,0,0
0,-0.000007225166882562917,0.0000031290398965211352,0.0006905339541845024,0.000004828747933061095,0,0,0
0,0,0.0000030121823328954633,0.0006905339541845024,0.0000030121823328954633,0.0006905339541845024,0,0
0,0,0.00000879014714882942,0,0.00000879014714882942,0,0,0
0,0,0.000008820984476187732,0,0.000008820984476187732,0,0,0
0,0,0.0000014687332168250578,0,0.0000014687332168250578,0,0,0
0,0,0,0,0,0,0,0
0,0,0.0000012173950381111354,0,0.0000012173950381111354,0,0,0
0,0,0.000007065712907206034,0,0.000007065712907206034,0,0,0
0.000002530314077375806,0.000002530314077375806,0.0000034023648822767427,0,0.000004855940005654702,0,0,0
0,-0.000002530314077375806,0.0000033345511383231496,0,0.000003310760348540498,0,0,0
0,0,0.0000052380933084350545,0,0.0000052380933084350545,0,0,0
0,0,0,0,0,0,0,0
0,0,0.000005240794962446671,0,0.000005240794962446671,0,0,0
0,0,0.0000027736004994949326,0.0009765625,0.0000027736004994949326,0.0009765625,0,0
0,0,0,0.0006905339541845024,0,0.0006905339541845024,0,0
0.000004792248091689544,0.000004792248091689544,0.000004483047632675152,0,0.000004788266323885182,0.0006905339541845024,0,0
0.000004792248091689544,0,0,0,0,0.0006905339541845024,0,0
0.0000012866928500443464,-0.0000035055552416451974,0.000004834066203329712,0,0.000007226080015243497,0.0006905339541845024,0,0
0.0000012866928500443464,0,0,0,0,0.0006905339541845024,0,0
8.420227572969452e-7,-4.446700927474012e-7,0.0000045484011934604496,0.0006905339541845024,0.0000024987896267703036,0.0006905339541845024,0,0
8.420227572969452e-7,0,0,0.0009765625,0,0,0,0
0.000002461895519445534,0.0000016198728189920075,0.000005804743523185607,0.0006905339541845024,0.000005105959644424729,0.0006905339541845024,0,0
0.000002461895519445534,0,0,0.0006905339541845024,0,0.0009765625,0,0
0.0000035830107663059607,0.0000011211152468604269,0.000006280571142269764,0.0006905339541845024,0.000006702214705001097,0,0,0
0.0000035830107663059607,0,0,0,0,0,0,0
0,-0.0000035830107663059607,0.0000021569687760347733,0.0006905339541845024,0.0000050961971282958984,0.0006905339541845024,0,0
0.0000024948017198767047,0.0000024948017198767047,0.0000019397605228732573,0,0.0000019544961560313823,0,0,0
0.000003359550873938133,8.647491540614283e-7,0.0000026631423679646105,0,0.000003416546178414137,0.0006905339541845024,0,0
0.000003359550873938133,0,0,0.0006905339541845024,0,0.0009765625,0,0
0,-0.000003359550873938133,0.0000032358600492443657,0,0.000006241292339836946,0,0,0
0,0,0,0,0,0,0,0
0,0,0.0000030926371437089983,0,0.0000030926371437089983,0,0,0
0,0,0,0,0,0,0,0
0.0000036631274724641116,0.0000036631274724641116,0.0000030513651836372446,0,0.0000032602249575575115,0,0,0
0,-0.0000036631274724641116,0.000004999978045816533,0.0006905339541845024,0.000007899696356616914,0,0,0
0,0,0.000005433502792584477,0.0006905339541845024,0.000005433502792584477,0.0006905339541845024,0,0
0,0,0.0000035844650483340956,0,0.0000035844650483340956,0,0,0
