0.454333633184433,0.03262028470635414,0.3686824142932892
0.454333633184433,0.03262028470635414,0.3686824142932892
0.454333633184433,0.03262028470635414,0.3686824142932892
0.454333633184433,0.03262028470635414,0.3686824142932892
0.454333633184433,0.03262028470635414,0.3686824142932892
0.454333633184433,0.03262028470635414,0.3686824142932892
0.454333633184433,0.03262028470635414,0.3686824142932892
0.454333633184433,0.03262028470635414,0.3686824142932892
0.454333633184433,0.03262028470635414,0.3686824142932892
0.454333633184433,0.03262028470635414,0.3686824142932892
0.454333633184433,0.03262028470635414,0.3686824142932892
0.454333633184433,0.03262028470635414,0.3686824142932892
0.4543324112892151,0.03261222690343857,0.36867812275886536
0.4543323516845703,0.03261253610253334,0.3686797022819519
0.4543337821960449,0.03261547535657883,0.3686829209327698
0.4543325901031494,0.03261781111359596,0.3686797618865967
0.45433124899864197,0.032612334936857224,0.36867889761924744
0.45433199405670166,0.032617438584566116,0.3686797022819519
0.45433321595191956,0.032614972442388535,0.3686812222003937
0.45433309674263,0.03261018544435501,0.368680477142334
0.4543322026729584,0.03261652961373329,0.3686806261539459
0.4543331563472748,0.03261580690741539,0.36868125200271606
0.45433279871940613,0.03261272609233856,0.36867961287498474
0.4543333351612091,0.03261522576212883,0.36868053674697876
0.454332560300827,0.0326191745698452,0.36867982149124146
0.45433226227760315,0.03261469304561615,0.3686797618865967
0.45433270931243896,0.032611507922410965,0.36867913603782654
0.4543325901031494,0.0326172411441803,0.36868053674697876
0.4543325901031494,0.0326172411441803,0.36868053674697876
0.45433202385902405,0.03261196240782738,0.368679016828537
0.4543325901031494,0.032618120312690735,0.36868056654930115
0.4543319046497345,0.032615505158901215,0.36867672204971313
0.4543319046497345,0.032615505158901215,0.36867672204971313
0.45433273911476135,0.03261635825037956,0.368681401014328
0.45433253049850464,0.03261936083436012,0.36868152022361755
0.45433199405670166,0.03261097893118858,0.3686789274215698
0.45433309674263,0.03261908143758774,0.36868223547935486
0.45433303713798523,0.03261762484908104,0.36868205666542053
0.45433303713798523,0.03261762484908104,0.36868205666542053
0.45433345437049866,0.03261876851320267,0.36868205666542053
0.4543324112892151,0.032611947506666183,0.36868053674697876
