frame_idx,timestamp,relative_time
166,1763403306.82584,6.03766393661499
167,1763403306.8591974,6.071021318435669
168,1763403306.8925548,6.104378700256348
169,1763403306.925912,6.137735843658447
170,1763403306.9592693,6.171093225479126
171,1763403306.9926267,6.204450607299805
172,1763403307.0259838,6.237807750701904
173,1763403307.0593412,6.271165132522583
174,1763403307.0926986,6.304522514343262
175,1763403307.126056,6.33787989616394
176,1763403307.159413,6.37123703956604
177,1763403307.1927705,6.404594421386719
178,1763403307.1927705,6.404594421386719
179,1763403307.2594829,6.471306800842285
180,1763403307.292839,6.504662990570068
181,1763403307.292839,6.504662990570068
182,1763403307.3595517,6.571375608444214
183,1763403307.3929079,6.604731798171997
184,1763403307.426264,6.63808798789978
185,1763403307.4596205,6.671444416046143
186,1763403307.4929767,6.704800605773926
187,1763403307.5263329,6.738156795501709
188,1763403307.5596888,6.771512746810913
189,1763403307.5596888,6.771512746810913
190,1763403307.6264012,6.8382251262664795
191,1763403307.6597574,6.871581315994263
192,1763403307.6931136,6.904937505722046
193,1763403307.7264695,6.93829345703125
194,1763403307.7598257,6.971649646759033
195,1763403307.793182,7.005005836486816
196,1763403307.826538,7.0383620262146
197,1763403307.859894,7.071717977523804
198,1763403307.8932502,7.105074167251587
199,1763403307.9266062,7.138430118560791
200,1763403307.9599624,7.171786308288574
201,1763403307.9933183,7.205142259597778
202,1763403308.0600305,7.271854400634766
203,1763403308.0933867,7.305210590362549
204,1763403308.1267426,7.338566541671753
205,1763403308.1600988,7.371922731399536
206,1763403308.1600988,7.371922731399536
207,1763403308.2268114,7.438635349273682
208,1763403308.2601686,7.471992492675781
209,1763403308.2935252,7.505349159240723
210,1763403308.326882,7.538705825805664
211,1763403308.3602388,7.572062730789185
212,1763403308.3935955,7.605419397354126
213,1763403308.4269521,7.638776063919067
214,1763403308.4603088,7.672132730484009
215,1763403308.4936657,7.705489635467529
216,1763403308.5270224,7.738846302032471
217,1763403308.5603793,7.772203207015991
218,1763403308.593736,7.805559873580933
219,1763403308.6270926,7.838916540145874
220,1763403308.6604493,7.872273206710815
221,1763403308.6938062,7.905630111694336
222,1763403308.7271628,7.938986778259277
223,1763403308.7605195,7.972343444824219
224,1763403308.7938762,8.00570011138916
225,1763403308.8272328,8.039056777954102
226,1763403308.8605895,8.072413444519043
227,1763403308.8939462,8.105770111083984
228,1763403308.927303,8.139127016067505
229,1763403308.9606597,8.172483682632446
230,1763403308.9940164,8.205840349197388
231,1763403309.027373,8.239197015762329
232,1763403309.0607297,8.27255368232727
233,1763403309.0940864,8.305910348892212
234,1763403309.127443,8.339267015457153
235,1763403309.1607997,8.372623682022095
236,1763403309.1941564,8.405980348587036
237,1763403309.2275128,8.439336776733398
238,1763403309.260869,8.472692966461182
239,1763403309.2942255,8.506049394607544
240,1763403309.327582,8.539405822753906
241,1763403309.360938,8.57276201248169
242,1763403309.3942943,8.606118202209473
243,1763403309.4276507,8.639474630355835
244,1763403309.4610069,8.672830820083618
245,1763403309.494363,8.706187009811401
246,1763403309.5277193,8.739543199539185
247,1763403309.5610754,8.772899389266968
248,1763403309.5944319,8.80625581741333
249,1763403309.627788,8.839612007141113
250,1763403309.6611443,8.872968196868896
251,1763403309.7278566,8.939680576324463
252,1763403309.7612128,8.973036766052246
253,1763403309.794569,9.00639295578003
254,1763403309.827925,9.039748907089233
255,1763403309.8612812,9.073105096817017
256,1763403309.8946373,9.1064612865448
257,1763403309.9279935,9.139817476272583
258,1763403309.96135,9.173173904418945
259,1763403309.994706,9.20652985572815
260,1763403310.028062,9.239886045455933
261,1763403310.0614183,9.273242235183716
262,1763403310.0947742,9.30659818649292
263,1763403310.1281304,9.339954376220703
264,1763403310.1614866,9.373310565948486
265,1763403310.2281992,9.440023183822632
266,1763403310.2281992,9.440023183822632
267,1763403310.2949126,9.506736516952515
268,1763403310.328269,9.540092945098877
269,1763403310.3616257,9.573449611663818
270,1763403310.3949823,9.60680627822876
271,1763403310.4283388,9.640162706375122
272,1763403310.4616957,9.673519611358643
273,1763403310.4950523,9.706876277923584
274,1763403310.5284088,9.740232706069946
275,1763403310.5617654,9.773589372634888
276,1763403310.595122,9.806946039199829
277,1763403310.6284785,9.840302467346191
278,1763403310.6618352,9.873659133911133
279,1763403310.6951916,9.907015562057495
280,1763403310.7285483,9.940372228622437
281,1763403310.7619047,9.973728656768799
282,1763403310.7952614,10.00708532333374
283,1763403310.8286178,10.040441751480103
284,1763403310.8619747,10.073798656463623
285,1763403310.8953311,10.107155084609985
286,1763403310.9286876,10.140511512756348
287,1763403310.9620442,10.173868179321289
288,1763403310.9954007,10.207224607467651
289,1763403311.028757,10.240581035614014
290,1763403311.0621138,10.273937702178955
291,1763403311.0954702,10.307294130325317
292,1763403311.0954702,10.307294130325317
293,1763403311.162183,10.374006986618042
294,1763403311.1955397,10.407363653182983
295,1763403311.228896,10.440719842910767
296,1763403311.2622523,10.474076271057129
297,1763403311.328965,10.540788888931274
298,1763403311.3623214,10.574145317077637
299,1763403311.3956776,10.60750150680542
300,1763403311.4290338,10.640857696533203
301,1763403311.46239,10.674213886260986
302,1763403311.4957461,10.70757007598877
303,1763403311.5291026,10.740926504135132
304,1763403311.5624588,10.774282693862915
305,1763403311.5624588,10.774282693862915
306,1763403311.6291711,10.840995073318481
307,1763403311.6625273,10.874351263046265
308,1763403311.6958835,10.907707452774048
309,1763403311.7292397,10.941063642501831
310,1763403311.7625957,10.974419593811035
311,1763403311.7959518,11.007775783538818
312,1763403311.829308,11.041131973266602
313,1763403311.8626642,11.074488162994385
314,1763403311.8960204,11.107844352722168
315,1763403311.9293766,11.141200542449951
316,1763403311.9627326,11.174556493759155
317,1763403311.996089,11.207912921905518
318,1763403312.0294452,11.2412691116333
319,1763403312.0628011,11.274625062942505
320,1763403312.0961573,11.307981252670288
321,1763403312.1295133,11.341337203979492
322,1763403312.1628695,11.374693393707275
323,1763403312.2295816,11.441405534744263
324,1763403312.2629378,11.474761724472046
325,1763403312.296294,11.508117914199829
326,1763403312.32965,11.541473865509033
327,1763403312.363006,11.574830055236816
328,1763403312.3963623,11.6081862449646
329,1763403312.4297183,11.641542196273804
330,1763403312.4630744,11.674898386001587
331,1763403312.5964987,11.808322668075562
332,1763403312.5964987,11.808322668075562
333,1763403312.6632106,11.87503457069397
334,1763403312.6965668,11.908390760421753
335,1763403312.7299228,11.941746711730957
336,1763403312.7632787,11.975102663040161
337,1763403312.8299906,12.04181456565857
338,1763403312.8633466,12.075170516967773
339,1763403312.8967028,12.108526706695557
340,1763403312.930059,12.14188289642334
341,1763403312.963415,12.175238847732544
342,1763403312.9967709,12.208594799041748
343,1763403312.9967709,12.208594799041748
344,1763403313.0634825,12.275306463241577
345,1763403313.0968385,12.308662414550781
346,1763403313.1301944,12.342018365859985
347,1763403313.1635504,12.37537431716919
348,1763403313.1969063,12.408730268478394
349,1763403313.230263,12.442086935043335
350,1763403313.26362,12.475443840026855
351,1763403313.2969768,12.508800745010376
352,1763403313.3303335,12.542157411575317
353,1763403313.3636904,12.575514316558838
354,1763403313.3970473,12.608871221542358
355,1763403313.430404,12.6422278881073
356,1763403313.463761,12.6755850315094
357,1763403313.4971178,12.70894169807434
358,1763403313.5638316,12.775655508041382
359,1763403313.5638316,12.775655508041382
360,1763403313.6305451,12.842369079589844
361,1763403313.663902,12.875725984573364
362,1763403313.6972587,12.909082651138306
363,1763403313.7306156,12.942439556121826
364,1763403313.7639725,12.975796461105347
365,1763403313.7973294,13.009153366088867
366,1763403313.8306863,13.042510271072388
367,1763403313.864043,13.075866937637329
368,1763403313.8974,13.10922384262085
369,1763403313.9307566,13.142580509185791
370,1763403313.9641135,13.175937414169312
371,1763403313.9974704,13.209294319152832
372,1763403314.030827,13.242650985717773
373,1763403314.0641842,13.276008129119873
374,1763403314.0975409,13.309364795684814
375,1763403314.1308978,13.342721700668335
376,1763403314.1976113,13.409435272216797
377,1763403314.2309685,13.442792415618896
378,1763403314.2643256,13.476149559020996
379,1763403314.2976828,13.509506702423096
380,1763403314.3310401,13.542864084243774
381,1763403314.3643973,13.576221227645874
382,1763403314.3643973,13.576221227645874
383,1763403314.4311113,13.642935276031494
384,1763403314.4644685,13.676292419433594
385,1763403314.4978256,13.709649562835693
386,1763403314.5311828,13.743006706237793
387,1763403314.5645401,13.776364088058472
388,1763403314.5978973,13.809721231460571
389,1763403314.6312544,13.843078374862671
390,1763403314.6646116,13.87643551826477
391,1763403314.6979687,13.90979266166687
392,1763403314.7313259,13.94314980506897
393,1763403314.764683,13.97650694847107
394,1763403314.7980404,14.009864330291748
395,1763403314.8313975,14.043221473693848
396,1763403314.8647547,14.076578617095947
397,1763403314.8981118,14.109935760498047
398,1763403314.931469,14.143292903900146
399,1763403314.964826,14.176650047302246
400,1763403314.9981833,14.210007190704346
401,1763403315.0315406,14.243364572525024
402,1763403315.0315406,14.243364572525024
403,1763403315.1316123,14.343436241149902
404,1763403315.1649694,14.376793384552002
405,1763403315.1983266,14.410150527954102
406,1763403315.1983266,14.410150527954102
407,1763403315.2650423,14.476866245269775
408,1763403315.2984002,14.510224103927612
409,1763403315.3317578,14.54358172416687
410,1763403315.3651156,14.576939582824707
411,1763403315.3651156,14.576939582824707
412,1763403315.4651892,14.677013158798218
413,1763403315.498547,14.710371017456055
414,1763403315.531905,14.743728876113892
415,1763403315.565263,14.777086973190308
416,1763403315.598621,14.810444831848145
417,1763403315.6319788,14.843802690505981
418,1763403315.6653364,14.87716031074524
419,1763403315.6986942,14.910518169403076
420,1763403315.7320523,14.943876266479492
421,1763403315.7654102,14.977234125137329
422,1763403315.832126,15.043949842453003
423,1763403315.832126,15.043949842453003
424,1763403315.9322,15.144023895263672
425,1763403315.9655578,15.177381753921509
426,1763403315.9989157,15.210739612579346
427,1763403316.0322738,15.244097709655762
428,1763403316.0656319,15.277455806732178
429,1763403316.0989897,15.310813665390015
430,1763403316.1323476,15.344171524047852
431,1763403316.1657057,15.377529621124268
432,1763403316.1990638,15.410887718200684
433,1763403316.2324212,15.444245100021362
434,1763403316.2657785,15.477602481842041
435,1763403316.2991362,15.510960102081299
436,1763403316.3324935,15.544317483901978
437,1763403316.3658514,15.577675342559814
438,1763403316.3992088,15.611032724380493
439,1763403316.4325662,15.644390106201172
440,1763403316.4659238,15.67774772644043
441,1763403316.4992812,15.711105108261108
442,1763403316.532639,15.744462966918945
443,1763403316.599354,15.811177968978882
444,1763403316.6327116,15.84453558921814
445,1763403316.666069,15.877892971038818
446,1763403316.666069,15.877892971038818
447,1763403316.766142,15.977965831756592
448,1763403316.7994995,16.01132345199585
449,1763403316.8328571,16.044681072235107
450,1763403316.8662148,16.078038692474365
451,1763403316.8995724,16.111396312713623
452,1763403316.93293,16.14475393295288
453,1763403316.9662876,16.17811155319214
454,1763403316.9996452,16.211469173431396
455,1763403317.0663602,16.278184175491333
456,1763403317.099718,16.31154203414917
457,1763403317.099718,16.31154203414917
458,1763403317.199791,16.411614894866943
459,1763403317.233152,16.44497585296631
460,1763403317.2665126,16.478336572647095
461,1763403317.3332343,16.545058250427246
462,1763403317.3665955,16.57841944694519
463,1763403317.3999562,16.611780166625977
464,1763403317.3999562,16.611780166625977
465,1763403317.4666781,16.678502082824707
466,1763403317.5000393,16.71186327934265
467,1763403317.5334003,16.745224237442017
468,1763403317.5667615,16.77858543395996
469,1763403317.5667615,16.77858543395996
470,1763403317.6668448,16.878668785095215
471,1763403317.700206,16.91202998161316
472,1763403317.7335672,16.945391178131104
473,1763403317.7669282,16.97875213623047
474,1763403317.8002896,17.012113571166992
475,1763403317.8336508,17.045474767684937
476,1763403317.8670123,17.07883620262146
477,1763403317.9003735,17.112197399139404
478,1763403317.933735,17.145558834075928
479,1763403317.967096,17.178920030593872
480,1763403318.033819,17.24564290046692
481,1763403318.0671804,17.279004335403442
482,1763403318.1005418,17.312365770339966
483,1763403318.1339033,17.34572720527649
484,1763403318.1672647,17.379088640213013
485,1763403318.2006261,17.412450075149536
486,1763403318.233984,17.445807933807373
487,1763403318.2673416,17.47916555404663
488,1763403318.3006992,17.51252317428589
489,1763403318.3006992,17.51252317428589
490,1763403318.3674145,17.579238414764404
491,1763403318.4007723,17.61259627342224
492,1763403318.4007723,17.61259627342224
493,1763403318.4674876,17.679311513900757
494,1763403318.5008452,17.712669134140015
495,1763403318.5342028,17.746026754379272
496,1763403318.5675604,17.77938437461853
497,1763403318.6009183,17.812742233276367
498,1763403318.634276,17.846099853515625
499,1763403318.6676338,17.879457712173462
500,1763403318.7009914,17.91281533241272
501,1763403318.734349,17.946172952651978
502,1763403318.7677069,17.979530811309814
503,1763403318.8010647,18.01288866996765
504,1763403318.8344223,18.04624629020691
505,1763403318.8344223,18.04624629020691
506,1763403318.9344957,18.14631962776184
507,1763403318.9678535,18.179677486419678
508,1763403319.0012112,18.213035106658936
509,1763403319.034569,18.246392965316772
510,1763403319.0679266,18.27975058555603
511,1763403319.1012847,18.313108682632446
512,1763403319.1346426,18.346466541290283
513,1763403319.1680002,18.37982416152954
514,1763403319.201358,18.413182020187378
515,1763403319.2347162,18.446540117263794
516,1763403319.268074,18.47989797592163
517,1763403319.301432,18.513255834579468
518,1763403319.33479,18.546613931655884
519,1763403319.3681479,18.57997179031372
520,1763403319.401506,18.613329887390137
521,1763403319.4348638,18.646687746047974
522,1763403319.4682217,18.68004560470581
523,1763403319.5015798,18.713403701782227
524,1763403319.5349379,18.746761798858643
525,1763403319.5682957,18.78011965751648
526,1763403319.6016536,18.813477516174316
527,1763403319.6350117,18.846835613250732
528,1763403319.6683695,18.88019347190857
529,1763403319.7017276,18.913551568984985
530,1763403319.7017276,18.913551568984985
531,1763403319.9352336,19.14705753326416
532,1763403319.9685915,19.180415391921997
533,1763403320.0019498,19.213773727416992
534,1763403320.0353076,19.24713158607483
535,1763403320.0686655,19.280489444732666
536,1763403320.1020236,19.313847541809082
537,1763403320.1353817,19.347205638885498
538,1763403320.1687398,19.380563735961914
539,1763403320.2020977,19.41392159461975
540,1763403320.235455,19.44727897644043
541,1763403320.2688122,19.48063611984253
542,1763403320.3021696,19.513993501663208
543,1763403320.335527,19.547350883483887
544,1763403320.3688843,19.580708265304565
545,1763403320.4022415,19.614065408706665
546,1763403320.4355989,19.647422790527344
547,1763403320.468956,19.680779933929443
548,1763403320.5023134,19.714137315750122
549,1763403320.5356708,19.7474946975708
550,1763403320.5690281,19.78085207939148
551,1763403320.6023853,19.81420922279358
552,1763403320.6357427,19.847566604614258
553,1763403320.6690998,19.880923748016357
554,1763403320.7024572,19.914281129837036
555,1763403320.7024572,19.914281129837036
556,1763403320.769172,19.980995893478394
557,1763403320.8025293,20.014353275299072
558,1763403320.8358865,20.047710418701172
559,1763403320.8692439,20.08106780052185
560,1763403320.9026012,20.11442518234253
561,1763403320.9359584,20.14778232574463
562,1763403320.969316,20.181139945983887
563,1763403321.0026734,20.214497327804565
564,1763403321.0360308,20.247854709625244
565,1763403321.069388,20.281211853027344
566,1763403321.1027453,20.314569234848022
567,1763403321.1361027,20.3479266166687
568,1763403321.16946,20.38128399848938
569,1763403321.2028174,20.41464138031006
570,1763403321.2361739,20.44799780845642
571,1763403321.2695305,20.481354475021362
572,1763403321.302887,20.514710903167725
573,1763403321.3362434,20.548067331314087
574,1763403321.3695998,20.58142375946045
575,1763403321.436313,20.648136854171753
576,1763403321.4696693,20.681493282318115
577,1763403321.5030258,20.714849710464478
578,1763403321.5363824,20.74820637702942
579,1763403321.5697389,20.78156280517578
580,1763403321.6030953,20.814919233322144
581,1763403321.6698081,20.881632089614868
582,1763403321.7031646,20.91498851776123
583,1763403321.736521,20.948344945907593
584,1763403321.7698774,20.981701374053955
585,1763403321.8032339,21.015057802200317
586,1763403321.8365903,21.04841423034668
587,1763403321.8699467,21.081770658493042
588,1763403321.9033031,21.115127086639404
589,1763403321.9366596,21.148483514785767
590,1763403321.970016,21.18183994293213
591,1763403321.970016,21.18183994293213
592,1763403322.0367289,21.248552799224854
593,1763403322.0700853,21.281909227371216
594,1763403322.1034417,21.315265655517578
595,1763403322.1367981,21.34862208366394
596,1763403322.1701546,21.381978511810303
597,1763403322.2035108,21.415334701538086
598,1763403322.2368674,21.448691368103027
599,1763403322.270224,21.48204803466797
600,1763403322.3035808,21.51540470123291
601,1763403322.3369374,21.54876136779785
602,1763403322.370294,21.582118034362793
603,1763403322.4036508,21.615474700927734
604,1763403322.4370077,21.648831605911255
605,1763403322.4703643,21.682188272476196
606,1763403322.503721,21.715544939041138
607,1763403322.5370777,21.74890160560608
608,1763403322.5704343,21.78225827217102
609,1763403322.603791,21.815614938735962
610,1763403322.6371477,21.848971605300903
611,1763403322.6705043,21.882328271865845
612,1763403322.703861,21.915684938430786
613,1763403322.7372177,21.949041604995728
614,1763403322.7705746,21.982398509979248
615,1763403322.8039312,22.01575517654419
616,1763403322.837288,22.04911184310913
617,1763403322.8706443,22.082468271255493
618,1763403322.904001,22.115824937820435
619,1763403322.9373577,22.149181604385376
620,1763403322.9707143,22.182538270950317
621,1763403323.004071,22.21589493751526
622,1763403323.0707843,22.28260827064514
623,1763403323.1041408,22.315964698791504
624,1763403323.1374977,22.349321603775024
625,1763403323.1708543,22.382678270339966
626,1763403323.204211,22.416034936904907
627,1763403323.2375674,22.44939136505127
628,1763403323.2709239,22.482747793197632
629,1763403323.3042805,22.516104459762573
630,1763403323.337637,22.549460887908936
631,1763403323.3709934,22.582817316055298
632,1763403323.4043498,22.61617374420166
633,1763403323.4377062,22.649530172348022
634,1763403323.471063,22.682886838912964
635,1763403323.5044193,22.716243267059326
636,1763403323.5044193,22.716243267059326
637,1763403323.5711324,22.78295636177063
638,1763403323.6044888,22.816312789916992
639,1763403323.6378453,22.849669218063354
640,1763403323.6712017,22.883025646209717
641,1763403323.7045581,22.91638207435608
642,1763403323.7379146,22.94973850250244
643,1763403323.7712708,22.983094692230225
644,1763403323.8046272,23.016451120376587
645,1763403323.8379836,23.04980754852295
646,1763403323.87134,23.08316397666931
647,1763403323.9046965,23.116520404815674
648,1763403323.9380527,23.149876594543457
649,1763403324.038122,23.249945878982544
650,1763403324.0714784,23.283302307128906
651,1763403324.1715474,23.383371353149414
652,1763403324.2049036,23.416727542877197
653,1763403324.2382603,23.45008420944214
654,1763403324.2716167,23.4834406375885
655,1763403324.3049734,23.516797304153442
656,1763403324.3383298,23.550153732299805
657,1763403324.3716865,23.583510398864746
658,1763403324.405043,23.61686682701111
659,1763403324.4383996,23.65022349357605
660,1763403324.4717562,23.68358016014099
661,1763403324.4717562,23.68358016014099
662,1763403324.5718257,23.783649682998657
663,1763403324.6051822,23.81700611114502
664,1763403324.6051822,23.81700611114502
665,1763403324.7052517,23.917075634002686
666,1763403324.7386081,23.950432062149048
667,1763403324.7719646,23.98378849029541
668,1763403324.805321,24.017144918441772
669,1763403324.8386776,24.050501585006714
670,1763403324.872034,24.083858013153076
671,1763403324.9053907,24.117214679718018
672,1763403324.9387472,24.15057110786438
673,1763403324.9721036,24.183927536010742
674,1763403325.00546,24.217283964157104
675,1763403325.0388165,24.250640392303467
676,1763403325.0721729,24.28399682044983
677,1763403325.1055293,24.31735324859619
678,1763403325.1388857,24.350709676742554
679,1763403325.1722422,24.384066104888916
680,1763403325.2055986,24.41742253303528
681,1763403325.238955,24.45077896118164
682,1763403325.2723114,24.484135389328003
683,1763403325.305668,24.517492055892944
684,1763403325.3390245,24.550848484039307
685,1763403325.3723812,24.584205150604248
686,1763403325.4057376,24.61756157875061
687,1763403325.439094,24.650918006896973
688,1763403325.4724505,24.684274435043335
689,1763403325.505807,24.717630863189697
690,1763403325.5391634,24.75098729133606
691,1763403325.5725198,24.784343719482422
692,1763403325.6058762,24.817700147628784
693,1763403325.6392326,24.851056575775146
694,1763403325.7059455,24.91776943206787
695,1763403325.7393017,24.951125621795654
696,1763403325.772658,24.984482049942017
697,1763403325.8060145,25.01783847808838
698,1763403325.8393712,25.05119514465332
699,1763403325.8727276,25.084551572799683
700,1763403325.9060838,25.117907762527466
701,1763403325.9394403,25.151264190673828
702,1763403325.9727967,25.18462061882019
703,1763403326.0061529,25.217976808547974
704,1763403326.0395093,25.251333236694336
705,1763403326.0728655,25.28468942642212
706,1763403326.0728655,25.28468942642212
707,1763403326.139578,25.351402044296265
708,1763403326.1729345,25.384758472442627
709,1763403326.2062907,25.41811466217041
710,1763403326.2396472,25.451471090316772
711,1763403326.2396472,25.451471090316772
712,1763403326.3063598,25.518183708190918
713,1763403326.3397162,25.55154013633728
714,1763403326.3730729,25.58489680290222
715,1763403326.406429,25.618252992630005
716,1763403326.4397855,25.651609420776367
717,1763403326.4731417,25.68496561050415
718,1763403326.506498,25.718322038650513
719,1763403326.5398543,25.751678228378296
720,1763403326.5732107,25.785034656524658
721,1763403326.606567,25.81839084625244
722,1763403326.639923,25.851747035980225
723,1763403326.639923,25.851747035980225
724,1763403326.8067045,26.0185284614563
725,1763403326.8400607,26.051884651184082
726,1763403326.873417,26.085240840911865
727,1763403326.9067733,26.118597269058228
728,1763403326.9401298,26.15195369720459
729,1763403326.973486,26.185309886932373
730,1763403327.0068421,26.218666076660156
731,1763403327.0401983,26.25202226638794
732,1763403327.0735545,26.285378456115723
733,1763403327.1069107,26.318734645843506
734,1763403327.140267,26.35209083557129
735,1763403327.173623,26.385447025299072
736,1763403327.2069793,26.418803215026855
737,1763403327.2403367,26.452160596847534
738,1763403327.273694,26.485517978668213
